data_wl9f6dm4
success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,phase,valence,prime_image,past_response_label,past_session_id
,,,,,html-keyboard-response,419,2.1.0,464369,803,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,420,2.1.0,464833,463,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,421,2.1.0,465334,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,422,2.1.0,465437,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,html-keyboard-response,423,2.1.0,465538,null,,null,blank,,,,
,,,,,image-keyboard-response,424,2.1.0,465740,null,Targets/pic36.jpg,null,target,,,,
,,,,,html-keyboard-response,425,2.1.0,466362,620,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,426,2.1.0,467368,1006,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,427,2.1.0,467870,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,428,2.1.0,467972,null,Primes/unpleasant4.jpg,null,prime,unpleasant,Primes/unpleasant4.jpg,,
,,,,,html-keyboard-response,429,2.1.0,468074,null,,null,blank,,,,
,,,,,image-keyboard-response,430,2.1.0,468276,null,Targets/pic45.jpg,null,target,,,,
,,,,,html-keyboard-response,431,2.1.0,468956,679,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,432,2.1.0,469571,615,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,433,2.1.0,470073,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,434,2.1.0,470175,null,Primes/unpleasant8.jpg,null,prime,unpleasant,Primes/unpleasant8.jpg,,
,,,,,html-keyboard-response,435,2.1.0,470277,null,,null,blank,,,,
,,,,,image-keyboard-response,436,2.1.0,470479,null,Targets/pic59.jpg,null,target,,,,
,,,,,html-keyboard-response,437,2.1.0,471595,1115,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,438,2.1.0,472073,478,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,439,2.1.0,472574,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,440,2.1.0,472675,null,Primes/pleasant1.jpg,null,prime,pleasant,Primes/pleasant1.jpg,,
,,,,,html-keyboard-response,441,2.1.0,472777,null,,null,blank,,,,
,,,,,image-keyboard-response,442,2.1.0,472979,null,Targets/pic75.jpg,null,target,,,,
,,,,,html-keyboard-response,443,2.1.0,473730,750,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,444,2.1.0,474207,477,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,445,2.1.0,474708,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,446,2.1.0,474810,null,Primes/pleasant11.jpg,null,prime,pleasant,Primes/pleasant11.jpg,,
,,,,,html-keyboard-response,447,2.1.0,474912,null,,null,blank,,,,
,,,,,image-keyboard-response,448,2.1.0,475113,null,Targets/pic31.jpg,null,target,,,,
,,,,,html-keyboard-response,449,2.1.0,476090,975,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,450,2.1.0,476413,323,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,451,2.1.0,476914,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,452,2.1.0,477016,null,Primes/unpleasant1.jpg,null,prime,unpleasant,Primes/unpleasant1.jpg,,
,,,,,html-keyboard-response,453,2.1.0,477118,null,,null,blank,,,,
,,,,,image-keyboard-response,454,2.1.0,477320,null,Targets/pic4.jpg,null,target,,,,
,,,,,html-keyboard-response,455,2.1.0,477970,649,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,456,2.1.0,478412,441,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,457,2.1.0,478913,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,458,2.1.0,479015,null,Primes/pleasant9.jpg,null,prime,pleasant,Primes/pleasant9.jpg,,
,,,,,html-keyboard-response,459,2.1.0,479118,null,,null,blank,,,,
,,,,,image-keyboard-response,460,2.1.0,479320,null,Targets/pic12.jpg,null,target,,,,
,,,,,html-keyboard-response,461,2.1.0,479479,158,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,462,2.1.0,480006,526,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,463,2.1.0,480508,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,464,2.1.0,480610,null,Primes/pleasant8.jpg,null,prime,pleasant,Primes/pleasant8.jpg,,
,,,,,html-keyboard-response,465,2.1.0,480712,null,,null,blank,,,,
,,,,,image-keyboard-response,466,2.1.0,480913,null,Targets/pic64.jpg,null,target,,,,
,,,,,html-keyboard-response,467,2.1.0,481080,166,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,468,2.1.0,481576,495,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,469,2.1.0,482077,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,470,2.1.0,482179,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,471,2.1.0,482281,null,,null,blank,,,,
,,,,,image-keyboard-response,472,2.1.0,482483,null,Targets/pic68.jpg,null,target,,,,
,,,,,html-keyboard-response,473,2.1.0,482938,455,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,474,2.1.0,483288,349,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,475,2.1.0,483789,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,476,2.1.0,483891,null,Primes/unpleasant10.jpg,null,prime,unpleasant,Primes/unpleasant10.jpg,,
,,,,,html-keyboard-response,477,2.1.0,483992,null,,null,blank,,,,
,,,,,image-keyboard-response,478,2.1.0,484194,null,Targets/pic2.jpg,null,target,,,,
,,,,,html-keyboard-response,479,2.1.0,485063,868,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,480,2.1.0,485572,508,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,481,2.1.0,486074,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,482,2.1.0,486176,null,Primes/pleasant1.jpg,null,prime,pleasant,Primes/pleasant1.jpg,,
,,,,,html-keyboard-response,483,2.1.0,486277,null,,null,blank,,,,
,,,,,image-keyboard-response,484,2.1.0,486479,null,Targets/pic46.jpg,null,target,,,,
,,,,,html-keyboard-response,485,2.1.0,486640,161,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,486,2.1.0,487181,540,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,487,2.1.0,487682,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,488,2.1.0,487784,null,Primes/pleasant3.jpg,null,prime,pleasant,Primes/pleasant3.jpg,,
,,,,,html-keyboard-response,489,2.1.0,487885,null,,null,blank,,,,
,,,,,image-keyboard-response,490,2.1.0,488087,null,Targets/pic34.jpg,null,target,,,,
,,,,,html-keyboard-response,491,2.1.0,488635,547,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,492,2.1.0,488988,352,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,493,2.1.0,489343,354,"<h2>Thank you for participating!</h2>
      <p>Your responses have been recorded.</p>
      <p>You may now close this window.</p>", ,,,,,
