success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,phase,valence,prime_image,past_response_label,past_session_id
,,,,,html-keyboard-response,420,2.1.0,310394,692,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14581579
,,,,,html-keyboard-response,421,2.1.0,310896,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,422,2.1.0,310998,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,html-keyboard-response,423,2.1.0,311101,null,,null,blank,,,,
,,,,,image-keyboard-response,424,2.1.0,311303,null,Targets/pic1.jpg,null,target,,,,
,,,,,html-keyboard-response,425,2.1.0,311479,174,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,426,2.1.0,312443,963,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,427,2.1.0,312944,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,428,2.1.0,313046,null,Primes/pleasant8.jpg,null,prime,pleasant,Primes/pleasant8.jpg,,
,,,,,html-keyboard-response,429,2.1.0,313148,null,,null,blank,,,,
,,,,,image-keyboard-response,430,2.1.0,313351,null,Targets/pic16.jpg,null,target,,,,
,,,,,html-keyboard-response,431,2.1.0,313523,171,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,432,2.1.0,314046,522,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,433,2.1.0,314548,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,434,2.1.0,314650,null,Primes/unpleasant2.jpg,null,prime,unpleasant,Primes/unpleasant2.jpg,,
,,,,,html-keyboard-response,435,2.1.0,314753,null,,null,blank,,,,
,,,,,image-keyboard-response,436,2.1.0,314954,null,Targets/pic20.jpg,null,target,,,,
,,,,,html-keyboard-response,437,2.1.0,315440,485,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,438,2.1.0,316199,758,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14581579
,,,,,html-keyboard-response,439,2.1.0,316700,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,440,2.1.0,316803,null,Primes/pleasant3.jpg,null,prime,pleasant,Primes/pleasant3.jpg,,
,,,,,html-keyboard-response,441,2.1.0,316905,null,,null,blank,,,,
,,,,,image-keyboard-response,442,2.1.0,317107,null,Targets/pic43.jpg,null,target,,,,
,,,,,html-keyboard-response,443,2.1.0,317455,347,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,444,2.1.0,317845,389,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,445,2.1.0,318346,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,446,2.1.0,318448,null,Primes/pleasant9.jpg,null,prime,pleasant,Primes/pleasant9.jpg,,
,,,,,html-keyboard-response,447,2.1.0,318551,null,,null,blank,,,,
,,,,,image-keyboard-response,448,2.1.0,318754,null,Targets/pic3.jpg,null,target,,,,
,,,,,html-keyboard-response,449,2.1.0,319131,377,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,450,2.1.0,319735,603,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,451,2.1.0,320236,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,452,2.1.0,320338,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,453,2.1.0,320441,null,,null,blank,,,,
,,,,,image-keyboard-response,454,2.1.0,320644,null,Targets/pic53.jpg,null,target,,,,
,,,,,html-keyboard-response,455,2.1.0,320890,246,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,456,2.1.0,321432,541,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14581579
,,,,,html-keyboard-response,457,2.1.0,321933,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,458,2.1.0,322036,null,Primes/pleasant4.jpg,null,prime,pleasant,Primes/pleasant4.jpg,,
,,,,,html-keyboard-response,459,2.1.0,322138,null,,null,blank,,,,
,,,,,image-keyboard-response,460,2.1.0,322341,null,Targets/pic54.jpg,null,target,,,,
,,,,,html-keyboard-response,461,2.1.0,323406,1064,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,462,2.1.0,323979,573,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14581579
,,,,,html-keyboard-response,463,2.1.0,324480,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,464,2.1.0,324583,null,Primes/unpleasant9.jpg,null,prime,unpleasant,Primes/unpleasant9.jpg,,
,,,,,html-keyboard-response,465,2.1.0,324685,null,,null,blank,,,,
,,,,,image-keyboard-response,466,2.1.0,324888,null,Targets/pic37.jpg,null,target,,,,
,,,,,html-keyboard-response,467,2.1.0,325288,399,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,468,2.1.0,325702,414,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14581579
,,,,,html-keyboard-response,469,2.1.0,326204,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,470,2.1.0,326307,null,Primes/pleasant11.jpg,null,prime,pleasant,Primes/pleasant11.jpg,,
,,,,,html-keyboard-response,471,2.1.0,326409,null,,null,blank,,,,
,,,,,image-keyboard-response,472,2.1.0,326611,null,Targets/pic12.jpg,null,target,,,,
,,,,,html-keyboard-response,473,2.1.0,326773,161,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,474,2.1.0,327319,545,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,475,2.1.0,327819,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,476,2.1.0,327922,null,Primes/unpleasant11.jpg,null,prime,unpleasant,Primes/unpleasant11.jpg,,
,,,,,html-keyboard-response,477,2.1.0,328024,null,,null,blank,,,,
,,,,,image-keyboard-response,478,2.1.0,328227,null,Targets/pic28.jpg,null,target,,,,
,,,,,html-keyboard-response,479,2.1.0,328905,677,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,480,2.1.0,329255,349,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14581579
,,,,,html-keyboard-response,481,2.1.0,329756,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,482,2.1.0,329859,null,Primes/unpleasant4.jpg,null,prime,unpleasant,Primes/unpleasant4.jpg,,
,,,,,html-keyboard-response,483,2.1.0,329961,null,,null,blank,,,,
,,,,,image-keyboard-response,484,2.1.0,330164,null,Targets/pic31.jpg,null,target,,,,
,,,,,html-keyboard-response,485,2.1.0,330669,504,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,486,2.1.0,331588,919,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14581579
,,,,,html-keyboard-response,487,2.1.0,332089,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,488,2.1.0,332191,null,Primes/unpleasant12.jpg,null,prime,unpleasant,Primes/unpleasant12.jpg,,
,,,,,html-keyboard-response,489,2.1.0,332293,null,,null,blank,,,,
,,,,,image-keyboard-response,490,2.1.0,332496,null,Targets/pic41.jpg,null,target,,,,
,,,,,html-keyboard-response,491,2.1.0,333165,669,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,492,2.1.0,333624,458,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14581579
,,,,,html-keyboard-response,493,2.1.0,395908,62278,"
      <h2>Thank you for participating!</h2>
      <p>Your responses have been recorded.</p>
      <p>You may now close this window.</p>
      ",Meta,,,,,
