data_r4gfbk9y[87]
success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,phase,valence,prime_image,past_response_label,past_session_id
,,,,,html-keyboard-response,335,2.1.0,1201094,907,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,336,2.1.0,1204579,3484,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,337,2.1.0,1205083,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,338,2.1.0,1205187,null,Primes/unpleasant3.jpg,null,prime,unpleasant,Primes/unpleasant3.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,339,2.1.0,1205291,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,340,2.1.0,1205504,null,Targets/pic30.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,341,2.1.0,1206855,1347,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,342,2.1.0,1210102,3244,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,343,2.1.0,1210606,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,344,2.1.0,1210709,null,Primes/unpleasant2.jpg,null,prime,unpleasant,Primes/unpleasant2.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,345,2.1.0,1210813,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,346,2.1.0,1211026,null,Targets/pic50.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,347,2.1.0,1212329,1300,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,348,2.1.0,1214779,2449,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,349,2.1.0,1215283,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,350,2.1.0,1215387,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,351,2.1.0,1215490,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,352,2.1.0,1215703,null,Targets/pic24.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,353,2.1.0,1216520,814,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,354,2.1.0,1219649,3127,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,355,2.1.0,1220153,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,356,2.1.0,1220257,null,Primes/pleasant8.jpg,null,prime,pleasant,Primes/pleasant8.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,357,2.1.0,1220359,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,358,2.1.0,1220564,null,Targets/pic54.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,359,2.1.0,1221450,883,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,360,2.1.0,1222808,1355,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,361,2.1.0,1223312,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,362,2.1.0,1223416,null,Primes/unpleasant7.jpg,null,prime,unpleasant,Primes/unpleasant7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,363,2.1.0,1223519,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,364,2.1.0,1223724,null,Targets/pic44.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,365,2.1.0,1224672,945,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,366,2.1.0,1225444,770,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,367,2.1.0,1225947,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,368,2.1.0,1226052,null,Primes/unpleasant5.jpg,null,prime,unpleasant,Primes/unpleasant5.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,369,2.1.0,1226156,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,370,2.1.0,1226367,null,Targets/pic39.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,371,2.1.0,1227594,1223,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,372,2.1.0,1227886,290,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,373,2.1.0,1228390,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,374,2.1.0,1228495,null,Primes/pleasant9.jpg,null,prime,pleasant,Primes/pleasant9.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,375,2.1.0,1228599,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,376,2.1.0,1228811,null,Targets/pic53.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,377,2.1.0,1230346,1532,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,378,2.1.0,1232638,2291,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,379,2.1.0,1233142,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,380,2.1.0,1233246,null,Primes/unpleasant12.jpg,null,prime,unpleasant,Primes/unpleasant12.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,381,2.1.0,1233350,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,382,2.1.0,1233555,null,Targets/pic58.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,383,2.1.0,1234441,884,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,384,2.1.0,1235356,914,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,385,2.1.0,1235860,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,386,2.1.0,1235964,null,Primes/unpleasant11.jpg,null,prime,unpleasant,Primes/unpleasant11.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,387,2.1.0,1236067,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,388,2.1.0,1236271,null,Targets/pic28.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,389,2.1.0,1236962,688,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,390,2.1.0,1237863,898,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,391,2.1.0,1238366,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,392,2.1.0,1238481,null,Primes/pleasant9.jpg,null,prime,pleasant,Primes/pleasant9.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,393,2.1.0,1238585,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,394,2.1.0,1238796,null,Targets/pic68.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,395,2.1.0,1239830,1031,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,396,2.1.0,1241835,2003,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,397,2.1.0,1242339,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,398,2.1.0,1242443,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,399,2.1.0,1242546,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,400,2.1.0,1242751,null,Targets/pic25.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,401,2.1.0,1243513,760,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,402,2.1.0,1245358,1842,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,403,2.1.0,1245862,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,404,2.1.0,1245966,null,Primes/unpleasant1.jpg,null,prime,unpleasant,Primes/unpleasant1.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,405,2.1.0,1246070,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,406,2.1.0,1246274,null,Targets/pic38.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,407,2.1.0,1247238,961,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,408,2.1.0,1248728,1488,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,409,2.1.0,1249232,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,410,2.1.0,1249336,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,411,2.1.0,1249440,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,412,2.1.0,1249644,null,Targets/pic75.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,413,2.1.0,1250817,1170,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,414,2.1.0,1251980,1161,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,415,2.1.0,1252484,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,416,2.1.0,1252588,null,Primes/unpleasant12.jpg,null,prime,unpleasant,Primes/unpleasant12.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,417,2.1.0,1252692,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,418,2.1.0,1252903,null,Targets/pic19.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,419,2.1.0,1253859,953,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,420,2.1.0,1285500,31639,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,421,2.1.0,1286003,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,422,2.1.0,1286107,null,Primes/unpleasant10.jpg,null,prime,unpleasant,Primes/unpleasant10.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,423,2.1.0,1286211,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,424,2.1.0,1286415,null,Targets/pic27.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,425,2.1.0,1287414,995,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,426,2.1.0,1289355,1939,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,427,2.1.0,1289858,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,428,2.1.0,1289962,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,429,2.1.0,1290066,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,430,2.1.0,1290271,null,Targets/pic33.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,431,2.1.0,1291085,811,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,432,2.1.0,1292789,1702,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,433,2.1.0,1293293,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,434,2.1.0,1293397,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,435,2.1.0,1293500,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,436,2.1.0,1293719,null,Targets/pic45.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,437,2.1.0,1294444,722,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,438,2.1.0,1295751,1305,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,439,2.1.0,1296255,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,440,2.1.0,1296359,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,441,2.1.0,1296463,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,442,2.1.0,1296668,null,Targets/pic73.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,443,2.1.0,1297444,774,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,444,2.1.0,1298439,993,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,445,2.1.0,1298943,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,446,2.1.0,1299048,null,Primes/unpleasant11.jpg,null,prime,unpleasant,Primes/unpleasant11.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,447,2.1.0,1299152,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,448,2.1.0,1299356,null,Targets/pic41.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,449,2.1.0,1300020,654,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,450,2.1.0,1303334,3312,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,451,2.1.0,1303838,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,452,2.1.0,1303942,null,Primes/pleasant3.jpg,null,prime,pleasant,Primes/pleasant3.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,453,2.1.0,1304046,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,454,2.1.0,1304251,null,Targets/pic70.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,455,2.1.0,1305209,956,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,456,2.1.0,1306272,1061,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,457,2.1.0,1306776,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,458,2.1.0,1306880,null,Primes/unpleasant7.jpg,null,prime,unpleasant,Primes/unpleasant7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,459,2.1.0,1306984,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,460,2.1.0,1307202,null,Targets/pic10.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,461,2.1.0,1307795,589,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,462,2.1.0,1308458,661,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,463,2.1.0,1308962,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,464,2.1.0,1309067,null,Primes/unpleasant10.jpg,null,prime,unpleasant,Primes/unpleasant10.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,465,2.1.0,1309170,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,466,2.1.0,1309383,null,Targets/pic72.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,467,2.1.0,1310388,1002,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,468,2.1.0,1312026,1636,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,469,2.1.0,1312530,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,470,2.1.0,1312634,null,Primes/pleasant11.jpg,null,prime,pleasant,Primes/pleasant11.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,471,2.1.0,1312738,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,472,2.1.0,1312942,null,Targets/pic13.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,473,2.1.0,1313876,932,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,474,2.1.0,1316576,2698,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,475,2.1.0,1317080,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,476,2.1.0,1317184,null,Primes/unpleasant1.jpg,null,prime,unpleasant,Primes/unpleasant1.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,477,2.1.0,1317288,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,478,2.1.0,1317501,null,Targets/pic15.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,479,2.1.0,1318188,684,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,480,2.1.0,1319946,1756,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,481,2.1.0,1320450,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,482,2.1.0,1320554,null,Primes/pleasant9.jpg,null,prime,pleasant,Primes/pleasant9.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,483,2.1.0,1320658,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,484,2.1.0,1320869,null,Targets/pic1.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,485,2.1.0,1321602,730,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,486,2.1.0,1323586,1981,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,487,2.1.0,1324089,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,488,2.1.0,1324199,null,Primes/pleasant3.jpg,null,prime,pleasant,Primes/pleasant3.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,489,2.1.0,1324302,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,490,2.1.0,1324507,null,Targets/pic74.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,491,2.1.0,1325248,739,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,492,2.1.0,1326338,1088,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
